Samplingpoint,Pollutant,Start,End,Value,Unit,AggType,Validity,Verification,ResultTime,DataCapture,FkObservationLog
ES/SP_08187012_30_M,20,2013-01-11,2013-01-12,1.8,ug.m-3,day,1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-01-12,2013-01-13,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-01-13,2013-01-14,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-01-14,2013-01-15,1.9000000000000001,ug.m-3,day,1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-01-15,2013-01-16,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-01-16,2013-01-17,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-01-17,2013-01-18,1.6,ug.m-3,day,1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-01-18,2013-01-19,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-01-19,2013-01-20,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-01-20,2013-01-21,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-01-21,2013-01-22,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-01-22,2013-01-23,1.6,ug.m-3,day,1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-01-23,2013-01-24,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-01-24,2013-01-25,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-01-25,2013-01-26,1.7000000000000002,ug.m-3,day,1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-01-26,2013-01-27,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-01-27,2013-01-28,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-01-28,2013-01-29,1.2000000000000002,ug.m-3,day,1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-01-29,2013-01-30,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-01-30,2013-01-31,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-01-31,2013-02-01,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-02-01,2013-02-02,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-02-02,2013-02-03,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-02-03,2013-02-04,0.7300000000000001,ug.m-3,day,1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-02-04,2013-02-05,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-02-05,2013-02-06,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-02-06,2013-02-07,1.4000000000000001,ug.m-3,day,1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-02-07,2013-02-08,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-02-08,2013-02-09,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-02-09,2013-02-10,1.6,ug.m-3,day,1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-02-10,2013-02-11,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-02-11,2013-02-12,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-02-12,2013-02-13,1.0,ug.m-3,day,1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-02-13,2013-02-14,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-02-14,2013-02-15,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-02-15,2013-02-16,1.2000000000000002,ug.m-3,day,1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-02-16,2013-02-17,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-02-17,2013-02-18,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-02-18,2013-02-19,1.1,ug.m-3,day,1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-02-19,2013-02-20,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-02-20,2013-02-21,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-02-21,2013-02-22,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-02-22,2013-02-23,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-02-23,2013-02-24,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-02-24,2013-02-25,1.3,ug.m-3,day,1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-02-25,2013-02-26,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-02-26,2013-02-27,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-02-27,2013-02-28,1.9000000000000001,ug.m-3,day,1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-02-28,2013-03-01,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-03-01,2013-03-02,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-03-02,2013-03-03,1.7000000000000002,ug.m-3,day,1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-03-03,2013-03-04,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-03-04,2013-03-05,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-03-05,2013-03-06,0.8400000000000001,ug.m-3,day,1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-03-06,2013-03-07,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-03-07,2013-03-08,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-03-08,2013-03-09,0.9900000000000001,ug.m-3,day,1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-03-09,2013-03-10,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-03-10,2013-03-11,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-03-11,2013-03-12,0.8400000000000001,ug.m-3,day,1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-03-12,2013-03-13,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-03-13,2013-03-14,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-03-14,2013-03-15,1.3,ug.m-3,day,1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-03-15,2013-03-16,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-03-16,2013-03-17,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-03-17,2013-03-18,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-03-18,2013-03-19,0.91,ug.m-3,day,1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-03-19,2013-03-20,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-03-20,2013-03-21,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-03-21,2013-03-22,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-03-22,2013-03-23,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-03-23,2013-03-24,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-03-24,2013-03-25,1.0,ug.m-3,day,1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-03-25,2013-03-26,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-03-26,2013-03-27,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-03-27,2013-03-28,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-03-28,2013-03-29,0.89,ug.m-3,day,1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-03-29,2013-03-30,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-03-30,2013-03-31,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-03-31,2013-04-01,0.64,ug.m-3,day,1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-04-01,2013-04-02,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-04-02,2013-04-03,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-04-03,2013-04-04,0.92,ug.m-3,day,1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-04-04,2013-04-05,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-04-05,2013-04-06,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-04-06,2013-04-07,0.9400000000000001,ug.m-3,day,1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-04-07,2013-04-08,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-04-08,2013-04-09,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-04-09,2013-04-10,0.9500000000000001,ug.m-3,day,1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-04-10,2013-04-11,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-04-11,2013-04-12,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-04-12,2013-04-13,0.65,ug.m-3,day,1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-04-13,2013-04-14,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-04-14,2013-04-15,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-04-15,2013-04-16,1.1,ug.m-3,day,1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-04-16,2013-04-17,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-04-17,2013-04-18,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-04-18,2013-04-19,0.2,ug.m-3,day,1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-04-19,2013-04-20,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-04-20,2013-04-21,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-04-21,2013-04-22,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-04-22,2013-04-23,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-04-23,2013-04-24,0.9600000000000001,ug.m-3,day,1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-04-24,2013-04-25,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-04-25,2013-04-26,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-04-26,2013-04-27,0.9400000000000001,ug.m-3,day,1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-04-27,2013-04-28,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-04-28,2013-04-29,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-04-29,2013-04-30,0.9800000000000001,ug.m-3,day,1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-04-30,2013-05-01,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-05-01,2013-05-02,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-05-02,2013-05-03,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-05-03,2013-05-04,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-05-04,2013-05-05,0.75,ug.m-3,day,1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-05-05,2013-05-06,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-05-06,2013-05-07,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-05-07,2013-05-08,0.93,ug.m-3,day,1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-05-08,2013-05-09,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-05-09,2013-05-10,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-05-10,2013-05-11,0.81,ug.m-3,day,1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-05-11,2013-05-12,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-05-12,2013-05-13,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-05-13,2013-05-14,0.5700000000000001,ug.m-3,day,1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-05-14,2013-05-15,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-05-15,2013-05-16,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-05-16,2013-05-17,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-05-17,2013-05-18,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-05-18,2013-05-19,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-05-19,2013-05-20,0.47000000000000003,ug.m-3,day,1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-05-20,2013-05-21,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-05-21,2013-05-22,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-05-22,2013-05-23,0.5700000000000001,ug.m-3,day,1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
ES/SP_08187012_30_M,20,2013-05-23,2013-05-24,-999.0000000000001,ug.m-3,day,-1,1,2023-01-10 10:57:00,,80aff07c-f7a9-4d2a-9fc5-aeb3b71b124a
